UTC datetime,Wed Aug  9 20:19:48 2023
UTC timestamp,1691612388.69357
`---`,,
{
  "program_name": "Multi Device Example",
  "data_file_prefix": "../analysis_code/thermistor_data/multi_device_example/mde_",
  "delay_on_empty": 0.01,
  "device_list": [
    {
      "port": "/dev/ttyUSB0",
      "device_name": "TEST ARDUINO 1",
      "baudrate": 230400,
      "ignore_first_lines": 10,
      "check_port_exists": false,
      "collection_mode": "duration",
      "collection_duration": 10,
      "collection_count": null,
      "delay_on_empty": 0.01,
      "max_voltage": 2,
      "bit_resolution": 14,
      "channel_list": [
        {
          "channel_name": "Channel 1",
          "pin_id": 29,
          "pin_delay": 500,
          "sensor_type": "thermistor",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "00"
        },
        {
          "channel_name": "Channel 2",
          "pin_id": 11,
          "pin_delay": 500,
          "sensor_type": "thermistor",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "01"
        }
      ]
    }
  ]
}
`---`,,
COMPTIME,DEVID,CH,TIME,ADC
1691612393.7216306,0,29,4730274,13231
1691612393.7216306,0,11,4730375,16383
1691612393.721772,0,29,4731601,13231
1691612393.721772,0,11,4731702,16383
1691612393.723296,0,29,4732928,13268
1691612393.723296,0,11,4733030,16383
1691612393.7252715,0,29,4734257,13268
1691612393.7252715,0,11,4734358,16383
1691612393.7266645,0,29,4735584,13266
1691612393.7266645,0,11,4735686,16383
1691612393.7282188,0,29,4736913,13249
1691612393.7282188,0,11,4737014,16383
1691612393.728365,0,29,4738241,13248
1691612393.728365,0,11,4738342,16383
1691612393.730304,0,29,4739575,13257
1691612393.730304,0,11,4739676,16383
1691612393.731698,0,29,4740903,13261
1691612393.731698,0,11,4741004,16383
1691612393.733253,0,29,4742231,13237
1691612393.733253,0,11,4742332,16383
1691612393.7346475,0,29,4743565,13252
1691612393.7346475,0,11,4743666,16383
1691612393.7366211,0,29,4744893,13182
1691612393.7366211,0,11,4744994,16383
1691612393.736766,0,29,4746221,13265
1691612393.736766,0,11,4746322,16383
1691612393.738286,0,29,4747555,13258
1691612393.738286,0,11,4747656,16383
1691612393.739681,0,29,4748883,13242
1691612393.739681,0,11,4748984,16383
1691612393.741236,0,29,4750210,13264
1691612393.741236,0,11,4750311,16383
1691612393.74321,0,29,4751543,13258
1691612393.74321,0,11,4751644,16383
1691612393.7433524,0,29,4752872,13250
1691612393.7433524,0,11,4752973,16383
1691612393.744717,0,29,4754201,13266
1691612393.744717,0,11,4754302,16383
1691612393.7462695,0,29,4755535,13242
1691612393.7462695,0,11,4755637,16383
1691612393.7482448,0,29,4756863,13268
1691612393.7482448,0,11,4756965,16383
1691612393.7496388,0,29,4758191,13248
1691612393.7496388,0,11,4758293,16383
1691612393.7497818,0,29,4759526,13266
1691612393.7497818,0,11,4759627,16383
1691612393.751306,0,29,4760854,13244
1691612393.751306,0,11,4760955,16383
1691612393.7532785,0,29,4762181,13264
1691612393.7532785,0,11,4762283,16383
1691612393.7546732,0,29,4763516,13249
1691612393.7546732,0,11,4763617,16383
1691612393.7562273,0,29,4764844,13263
1691612393.7562273,0,11,4764945,16383
1691612393.7582006,0,29,4766172,13267
1691612393.7582006,0,11,4766274,16383
1691612393.75835,0,29,4767501,13263
1691612393.75835,0,11,4767602,16383
1691612393.7597072,0,29,4768830,13261
1691612393.7597072,0,11,4768931,16383
1691612393.761261,0,29,4770158,13252
1691612393.761261,0,11,4770260,16383
1691612393.7626557,0,29,4771487,13262
1691612393.7626557,0,11,4771588,16383
1691612393.7646298,0,29,4772815,13252
1691612393.7646298,0,11,4772917,16383
1691612393.7647765,0,29,4774144,13280
1691612393.7647765,0,11,4774246,16383
1691612393.7662947,0,29,4775472,13251
1691612393.7662947,0,11,4775574,16383
1691612393.7676892,0,29,4776801,13277
1691612393.7676892,0,11,4776902,16383
1691612393.7692459,0,29,4778130,13252
1691612393.7692459,0,11,4778231,16383
1691612393.771218,0,29,4779458,13253
1691612393.771218,0,11,4779560,16383
1691612393.77136,0,29,4780786,13268
1691612393.77136,0,11,4780888,16383
1691612393.7727246,0,29,4782115,13264
1691612393.7727246,0,11,4782216,16383
1691612393.7742782,0,29,4783444,13257
1691612393.7742782,0,11,4783545,16383
1691612393.7762525,0,29,4784771,13363
1691612393.7762525,0,11,4784873,16383
1691612393.7776468,0,29,4786099,13276
1691612393.7776468,0,11,4786200,16383
1691612393.7792003,0,29,4787427,13203
1691612393.7792003,0,11,4787534,16383
1691612393.7793427,0,29,4788761,13254
1691612393.7793427,0,11,4788863,16383
1691612393.7812872,0,29,4790089,13195
1691612393.7812872,0,11,4790190,16383
1691612393.7826807,0,29,4791417,13256
1691612393.7826807,0,11,4791524,16383
1691612393.7842352,0,29,4792751,13266
1691612393.7842352,0,11,4792853,16383
1691612393.7862096,0,29,4794079,13258
1691612393.7862096,0,11,4794180,16383
1691612393.7863522,0,29,4795407,13238
1691612393.7863522,0,11,4795514,16383
1691612393.787716,0,29,4796742,13254
1691612393.787716,0,11,4796843,16383
1691612393.7892692,0,29,4798070,13256
1691612393.7892692,0,11,4798171,16383
1691612393.7906637,0,29,4799397,13261
1691612393.7906637,0,11,4799498,16383
1691612393.7926383,0,29,4800725,13251
1691612393.7926383,0,11,4800827,16383
1691612393.7927816,0,29,4802053,13266
1691612393.7927816,0,11,4802154,16383
1691612393.7943037,0,29,4803380,13268
1691612393.7943037,0,11,4803481,16383
1691612393.7956977,0,29,4804709,13268
1691612393.7956977,0,11,4804810,16383
1691612393.7972572,0,29,4806037,13269
1691612393.7972572,0,11,4806138,16383
1691612393.7992268,0,29,4807364,13255
1691612393.7992268,0,11,4807465,16383
1691612393.800622,0,29,4808693,13341
1691612393.800622,0,11,4808794,16383
1691612393.800768,0,29,4810021,13272
1691612393.800768,0,11,4810122,16383
1691612393.8022876,0,29,4811349,13329
1691612393.8022876,0,11,4811450,16383
1691612393.8042617,0,29,4812677,13238
1691612393.8042617,0,11,4812779,16383
1691612393.8056555,0,29,4814006,13239
1691612393.8056555,0,11,4814107,16383
1691612393.8072095,0,29,4815334,13236
1691612393.8072095,0,11,4815441,16383
1691612393.8073525,0,29,4816668,13249
1691612393.8073525,0,11,4816769,16383
1691612393.8092954,0,29,4817996,13264
1691612393.8092954,0,11,4818097,16383
1691612393.8106885,0,29,4819324,13259
1691612393.8106885,0,11,4819426,16383
1691612393.8122437,0,29,4820658,13255
1691612393.8122437,0,11,4820760,16383
1691612393.8142178,0,29,4821987,13239
1691612393.8142178,0,11,4822088,16383
1691612393.8143592,0,29,4823315,13272
1691612393.8143592,0,11,4823416,16383
1691612393.8157227,0,29,4824649,13257
1691612393.8157227,0,11,4824750,16383
1691612393.8172777,0,29,4825977,13225
1691612393.8172777,0,11,4826078,16383
1691612393.8186724,0,29,4827305,13246
1691612393.8186724,0,11,4827406,16383
1691612393.8202276,0,29,4828639,13253
1691612393.8202276,0,11,4828741,16383
1691612393.8222008,0,29,4829968,13248
1691612393.8222008,0,11,4830069,16383
1691612393.8223436,0,29,4831296,13255
1691612393.8223436,0,11,4831397,16383
1691612393.8237069,0,29,4832630,13236
1691612393.8237069,0,11,4832731,16383
1691612393.825261,0,29,4833959,13258
1691612393.825261,0,11,4834060,16383
1691612393.82725,0,29,4835287,13244
1691612393.82725,0,11,4835388,16383
1691612393.8286302,0,29,4836621,13257
1691612393.8286302,0,11,4836722,16383
1691612393.828774,0,29,4837949,13269
1691612393.828774,0,11,4838050,16383
1691612393.8302941,0,29,4839276,13280
1691612393.8302941,0,11,4839378,16383
1691612393.8322694,0,29,4840605,13258
1691612393.8322694,0,11,4840706,16383
1691612393.8336637,0,29,4841933,13260
1691612393.8336637,0,11,4842034,16383
1691612393.8352199,0,29,4843261,13270
1691612393.8352199,0,11,4843363,16383
1691612393.8353612,0,29,4844590,13253
1691612393.8353612,0,11,4844691,16383
1691612393.8373039,0,29,4845918,13264
1691612393.8373039,0,11,4846019,16383
1691612393.8386972,0,29,4847246,13213
1691612393.8386972,0,11,4847348,16383
1691612393.8402526,0,29,4848578,13255
1691612393.8402526,0,11,4848679,16383
1691612393.8416471,0,29,4849906,13255
1691612393.8416471,0,11,4850007,16383
1691612393.8436203,0,29,4851235,13226
1691612393.8436203,0,11,4851336,16383
1691612393.8437626,0,29,4852568,13289
1691612393.8437626,0,11,4852669,16383
1691612393.845286,0,29,4853896,13250
1691612393.845286,0,11,4853997,16383
1691612393.8466806,0,29,4855224,13244
1691612393.8466806,0,11,4855325,16383
1691612393.8482347,0,29,4856558,13246
1691612393.8482347,0,11,4856659,16383
1691612393.8502088,0,29,4857886,13257
1691612393.8502088,0,11,4857987,16383
1691612393.8503509,0,29,4859213,13367
1691612393.8503509,0,11,4859315,16383
1691612393.8517156,0,29,4860547,13270
1691612393.8517156,0,11,4860648,16383
1691612393.853269,0,29,4861876,13259
1691612393.853269,0,11,4861977,16383
1691612393.8552496,0,29,4863204,13276
1691612393.8552496,0,11,4863306,16383
1691612393.8566453,0,29,4864538,13265
1691612393.8566453,0,11,4864640,16383
1691612393.8567932,0,29,4865867,13262
1691612393.8567932,0,11,4865968,16383
1691612393.8583043,0,29,4867196,13260
1691612393.8583043,0,11,4867298,16383
1691612393.8602781,0,29,4868530,13294
1691612393.8602781,0,11,4868632,16383
1691612393.8616722,0,29,4869858,13251
1691612393.8616722,0,11,4869959,16383
1691612393.863227,0,29,4871186,13266
1691612393.863227,0,11,4871287,16383
1691612393.865201,0,29,4872520,13256
1691612393.865201,0,11,4872621,16383
1691612393.865346,0,29,4873848,13263
1691612393.865346,0,11,4873949,16383
1691612393.8667078,0,29,4875177,13253
1691612393.8667078,0,11,4875278,16383
1691612393.8682632,0,29,4876511,13379
1691612393.8682632,0,11,4876612,16383
1691612393.8696566,0,29,4877840,13266
1691612393.8696566,0,11,4877941,16383
1691612393.8716295,0,29,4879168,13254
1691612393.8716295,0,11,4879270,16383
1691612393.871771,0,29,4880496,13255
1691612393.871771,0,11,4880597,16383
1691612393.8732944,0,29,4881824,13268
1691612393.8732944,0,11,4881925,16383
1691612393.8746896,0,29,4883152,13259
1691612393.8746896,0,11,4883253,16383
1691612393.8762438,0,29,4884480,13252
1691612393.8762438,0,11,4884582,16383
1691612393.8782184,0,29,4885809,13244
1691612393.8782184,0,11,4885910,16383
1691612393.878361,0,29,4887137,13251
1691612393.878361,0,11,4887238,16383
1691612393.8797228,0,29,4888465,13280
1691612393.8797228,0,11,4888567,16383
1691612393.881278,0,29,4889794,13283
1691612393.881278,0,11,4889895,16383
1691612393.883252,0,29,4891123,13251
1691612393.883252,0,11,4891224,16383
1691612393.8846471,0,29,4892451,13258
1691612393.8846471,0,11,4892552,16383
1691612393.8862,0,29,4893779,13274
1691612393.8862,0,11,4893880,16383
1691612393.886344,0,29,4895107,13223
1691612393.886344,0,11,4895209,16383
1691612393.8882854,0,29,4896441,13285
1691612393.8882854,0,11,4896543,16383
1691612393.8896801,0,29,4897770,13250
1691612393.8896801,0,11,4897871,16383
1691612393.8912344,0,29,4899098,13255
1691612393.8912344,0,11,4899199,16383
1691612393.89321,0,29,4900426,13263
1691612393.89321,0,11,4900533,16383
1691612393.8933542,0,29,4901760,13266
1691612393.8933542,0,11,4901861,16383
1691612393.8947163,0,29,4903088,13248
1691612393.8947163,0,11,4903189,16383
1691612393.8962686,0,29,4904416,13266
1691612393.8962686,0,11,4904523,16383
1691612393.897664,0,29,4905750,13269
1691612393.897664,0,11,4905852,16383
1691612393.8996382,0,29,4907078,13283
1691612393.8996382,0,11,4907179,16383
1691612393.8997815,0,29,4908406,13252
1691612393.8997815,0,11,4908513,16383
1691612393.9014134,0,29,4909741,13272
1691612393.9014134,0,11,4909842,16383
1691612393.9027345,0,29,4911068,13257
1691612393.9027345,0,11,4911169,16383
1691612393.9042861,0,29,4912395,13261
1691612393.9042861,0,11,4912496,16383
1691612393.9062607,0,29,4913724,13276
1691612393.9062607,0,11,4913825,16383
1691612393.9076452,0,29,4915052,13243
1691612393.9076452,0,11,4915154,16383
1691612393.907837,0,29,4916381,13252
1691612393.907837,0,11,4916482,16383
1691612393.909287,0,29,4917709,13275
1691612393.909287,0,11,4917811,16383
1691612393.9112601,0,29,4919037,13268
1691612393.9112601,0,11,4919138,16383
1691612393.9126563,0,29,4920364,13263
1691612393.9126563,0,11,4920465,16383
1691612393.91421,0,29,4921693,13262
1691612393.91421,0,11,4921794,16383
1691612393.9143574,0,29,4923021,13255
1691612393.9143574,0,11,4923122,16383
1691612393.916294,0,29,4924349,13262
1691612393.916294,0,11,4924450,16383
1691612393.917689,0,29,4925678,13245
1691612393.917689,0,11,4925780,16383
1691612393.9192588,0,29,4927007,13294
1691612393.9192588,0,11,4927108,16383
1691612393.9212184,0,29,4928335,13255
1691612393.9212184,0,11,4928441,16383
1691612393.921368,0,29,4929669,13236
1691612393.921368,0,11,4929770,16383
1691612393.922724,0,29,4930997,13254
1691612393.922724,0,11,4931098,16383
1691612393.9242773,0,29,4932325,13300
1691612393.9242773,0,11,4932427,16383
1691612393.925672,0,29,4933659,13249
1691612393.925672,0,11,4933760,16383
1691612393.927226,0,29,4934987,13269
1691612393.927226,0,11,4935088,16383
1691612393.9292004,0,29,4936315,13255
1691612393.9292004,0,11,4936416,16383
1691612393.9293466,0,29,4937649,13272
1691612393.9293466,0,11,4937750,16383
1691612393.9307053,0,29,4938977,13261
1691612393.9307053,0,11,4939078,16383
1691612393.9322593,0,29,4940305,13260
1691612393.9322593,0,11,4940406,16383
1691612393.9342349,0,29,4941639,13257
1691612393.9342349,0,11,4941740,16383
1691612393.935649,0,29,4942968,13252
1691612393.935649,0,11,4943069,16383
1691612393.9358275,0,29,4944295,13266
1691612393.9358275,0,11,4944397,16383
1691612393.9373035,0,29,4945629,13272
1691612393.9373035,0,11,4945730,16383
1691612393.939269,0,29,4946958,13254
1691612393.939269,0,11,4947059,16383
1691612393.9406638,0,29,4948286,13271
1691612393.9406638,0,11,4948387,16383
1691612393.9422178,0,29,4949621,13260
1691612393.9422178,0,11,4949722,16383
1691612393.942362,0,29,4950949,13273
1691612393.942362,0,11,4951050,16383
1691612393.9443016,0,29,4952277,13267
1691612393.9443016,0,11,4952378,16383
1691612393.945696,0,29,4953606,13258
1691612393.945696,0,11,4953707,16383
1691612393.9472506,0,29,4954933,13265
1691612393.9472506,0,11,4955035,16383
1691612393.948708,0,29,4956262,13263
1691612393.948708,0,11,4956363,16383
1691612393.9506214,0,29,4957591,13267
1691612393.9506214,0,11,4957692,16383
1691612393.9507754,0,29,4958919,13244
1691612393.9507754,0,11,4959020,16383
1691612393.9523053,0,29,4960247,13273
1691612393.9523053,0,11,4960349,16383
1691612393.9536972,0,29,4961579,13250
1691612393.9536972,0,11,4961680,16383
1691612393.9552367,0,29,4962907,13234
1691612393.9552367,0,11,4963008,16383
1691612393.957222,0,29,4964236,13282
1691612393.957222,0,11,4964337,16383
1691612393.9573867,0,29,4965569,13220
1691612393.9573867,0,11,4965670,16383
1691612393.9587147,0,29,4966897,13248
1691612393.9587147,0,11,4966999,16383
1691612393.9602692,0,29,4968226,13247
1691612393.9602692,0,11,4968328,16383
1691612393.9622421,0,29,4969560,13260
1691612393.9622421,0,11,4969661,16383
1691612393.963638,0,29,4970888,13285
1691612393.963638,0,11,4970989,16383
1691612393.9637818,0,29,4972217,13245
1691612393.9637818,0,11,4972318,16383
1691612393.9653027,0,29,4973550,13263
1691612393.9653027,0,11,4973651,16383
1691612393.967277,0,29,4974878,13251
1691612393.967277,0,11,4974979,16383
1691612393.9686794,0,29,4976207,13234
1691612393.9686794,0,11,4976308,16383
1691612393.9702263,0,29,4977540,13276
1691612393.9702263,0,11,4977641,16383
1691612393.9722006,0,29,4978868,13249
1691612393.9722006,0,11,4978969,16383
1691612393.972358,0,29,4980197,13245
1691612393.972358,0,11,4980298,16383
1691612393.9737062,0,29,4981531,13268
1691612393.9737062,0,11,4981632,16383
1691612393.9752603,0,29,4982859,13245
1691612393.9752603,0,11,4982960,16383
1691612393.976656,0,29,4984187,13270
1691612393.976656,0,11,4984289,16383
1691612393.9786296,0,29,4985521,12615
1691612393.9786296,0,11,4985622,16383
1691612393.978793,0,29,4986850,13263
1691612393.978793,0,11,4986951,16383
1691612393.9803033,0,29,4988178,13238
1691612393.9803033,0,11,4988279,16383
1691612393.9816878,0,29,4989512,13216
1691612393.9816878,0,11,4989613,16383
1691612393.983243,0,29,4990840,13253
1691612393.983243,0,11,4990942,16383
1691612393.9852388,0,29,4992168,13260
1691612393.9852388,0,11,4992270,16383
1691612393.9854083,0,29,4993496,13257
1691612393.9854083,0,11,4993597,16383
1691612393.9867246,0,29,4994824,13251
1691612393.9867246,0,11,4994925,16383
1691612393.988286,0,29,4996151,13261
1691612393.988286,0,11,4996252,16383
1691612393.9902523,0,29,4997479,13257
1691612393.9902523,0,11,4997581,16383
1691612393.9916468,0,29,4998807,13275
1691612393.9916468,0,11,4998908,16383
1691612393.9932003,0,29,5000135,13379
1691612393.9932003,0,11,5000236,16383
1691612393.9933465,0,29,5001462,13259
1691612393.9933465,0,11,5001564,16383
1691612393.9952848,0,29,5002791,13256
1691612393.9952848,0,11,5002892,16383
1691612393.9966805,0,29,5004120,13260
1691612393.9966805,0,11,5004221,16383
1691612393.998268,0,29,5005447,13251
1691612393.998268,0,11,5005548,16383
1691612394.0002096,0,29,5006776,13229
1691612394.0002096,0,11,5006877,16383
1691612394.000356,0,29,5008104,13264
1691612394.000356,0,11,5008205,16383
1691612394.0017138,0,29,5009438,13237
1691612394.0017138,0,11,5009540,16383
1691612394.003268,0,29,5010766,13263
1691612394.003268,0,11,5010867,16383
1691612394.0046637,0,29,5012094,13236
1691612394.0046637,0,11,5012195,16383
1691612394.0066383,0,29,5013422,13264
1691612394.0066383,0,11,5013529,16383
1691612394.0067828,0,29,5014757,13272
1691612394.0067828,0,11,5014858,16383
1691612394.0083575,0,29,5016085,13266
1691612394.0083575,0,11,5016186,16383
1691612394.0097857,0,29,5017413,13252
1691612394.0097857,0,11,5017520,16383
1691612394.0112634,0,29,5018747,13240
1691612394.0112634,0,11,5018849,16383
1691612394.0132275,0,29,5020075,13254
1691612394.0132275,0,11,5020176,16383
1691612394.0146208,0,29,5021403,13220
1691612394.0146208,0,11,5021510,16383
1691612394.014768,0,29,5022738,13273
1691612394.014768,0,11,5022839,16383
1691612394.0162857,0,29,5024067,13270
1691612394.0162857,0,11,5024168,16383
1691612394.0177352,0,29,5025394,13262
1691612394.0177352,0,11,5025495,16383
1691612394.0196571,0,29,5026722,13260
1691612394.0196571,0,11,5026824,16383
1691612394.021216,0,29,5028051,13264
1691612394.021216,0,11,5028153,16383
1691612394.0213745,0,29,5029379,13250
1691612394.0213745,0,11,5029480,16383
1691612394.0227141,0,29,5030708,13255
1691612394.0227141,0,11,5030809,16383
1691612394.0246897,0,29,5032036,13264
1691612394.0246897,0,11,5032137,16383
1691612394.0262427,0,29,5033364,13263
1691612394.0262427,0,11,5033464,16383
1691612394.0276372,0,29,5034693,13255
1691612394.0276372,0,11,5034794,16383
1691612394.027784,0,29,5036021,13242
1691612394.027784,0,11,5036122,16383
1691612394.0293155,0,29,5037349,13245
1691612394.0293155,0,11,5037450,16383
1691612394.031277,0,29,5038679,13248
1691612394.031277,0,11,5038780,16383
1691612394.032673,0,29,5040007,13261
1691612394.032673,0,11,5040108,16383
1691612394.034226,0,29,5041335,13290
1691612394.034226,0,11,5041441,16383
1691612394.0362,0,29,5042669,13253
1691612394.0362,0,11,5042770,16383
1691612394.0363464,0,29,5043997,13279
1691612394.0363464,0,11,5044099,16383
1691612394.0377054,0,29,5045325,13267
1691612394.0377054,0,11,5045426,16383
1691612394.0392597,0,29,5046659,13251
1691612394.0392597,0,11,5046760,16383
1691612394.0406685,0,29,5047988,13267
1691612394.0406685,0,11,5048089,16383
1691612394.04263,0,29,5049316,13239
1691612394.04263,0,11,5049417,16383
1691612394.0427766,0,29,5050649,13291
1691612394.0427766,0,11,5050751,16383
1691612394.0442936,0,29,5051978,13241
1691612394.0442936,0,11,5052079,16383
1691612394.0456882,0,29,5053306,13257
1691612394.0456882,0,11,5053407,16383
1691612394.0476627,0,29,5054640,13239
1691612394.0476627,0,11,5054741,16383
1691612394.0492177,0,29,5055968,13334
1691612394.0492177,0,11,5056069,16383
1691612394.0493643,0,29,5057296,13254
1691612394.0493643,0,11,5057397,16383
1691612394.0507236,0,29,5058630,13271
1691612394.0507236,0,11,5058731,16383
1691612394.052717,0,29,5059959,13258
1691612394.052717,0,11,5060060,16383
1691612394.0542593,0,29,5061286,13261
1691612394.0542593,0,11,5061388,16383
1691612394.0556462,0,29,5062622,13279
1691612394.0556462,0,11,5062723,16383
1691612394.057629,0,29,5063949,13237
1691612394.057629,0,11,5064051,16383
1691612394.0577989,0,29,5065277,13257
1691612394.0577989,0,11,5065379,16383
1691612394.059285,0,29,5066606,13234
1691612394.059285,0,11,5066707,16383
1691612394.0606802,0,29,5067934,13261
1691612394.0606802,0,11,5068035,16383
1691612394.0622342,0,29,5069262,13244
1691612394.0622342,0,11,5069363,16383
